Unique_ID,AREA (sq km),COASTLINE (km) (perimeter),Longitude,Latitude,Region,COUNTRY NAME,Melanesia_or_not,Island name,Marck_group,Inhabited,glottocodes,Left_over,Smallest_Island_group,Medium_island_group,Medium_island_group_language_merged,Medium_only_merged_for_shared_language,SBZR_group,cost_area_id
15741,0.2280170274,1.9007336814,157.516731887,-8.2872923905,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15740,0.063871802,0.945814656,157.400980735,-8.2849068486,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15739,0.0210938154,0.5751994159,157.188596943,-8.2847431523,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15738,0.0447943927,0.8018171917,157.552528707,-8.2846088018,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15737,0.1671152358,1.5512794542,157.39524951800001,-8.2865539692,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15736,0.1354154492,1.6744897543,157.327327015,-8.2868312305,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15735,0.0466295443,0.8155036617,157.173317018,-8.2854462858,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15734,0.0302947198,0.6360734522,157.127072307,-8.2862533886,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15733,0.0845897698,1.2360911001,157.797434288,-8.286874145,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15732,0.1309731308,1.3320838318,157.130850526,-8.2879431967,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15731,5.4703988915,20.6023487492,157.823011271,-8.3086729856,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15730,0.3848507958,2.7087252145,157.416923562,-8.2903855185,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15729,0.0122865795,0.4353357425,157.197940983,-8.2875215331,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15728,0.097573628,1.2060313583,157.510547925,-8.2889878718,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15727,0.0293066611,0.7013257012,157.425017862,-8.2879504127,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15726,0.0563640462,0.9002282095,157.528335801,-8.2891851722,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15725,0.0728792287,0.9987955597,157.158325156,-8.2891816623,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15724,0.0543689878,0.8867995347,157.149746295,-8.2891990102,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15723,0.0791753237,1.0650065728,157.533329222,-8.2912570497,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15722,0.039025929,0.7678507982,157.53051155,-8.2910287808,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15721,0.0460261495,0.8100893498,157.341688434,-8.2904202495,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15720,0.0393215352,0.7739545062,157.144321415,-8.2905169846,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15719,0.4833002934,3.7317620252,157.198316942,-8.2953000217,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15718,0.0470189166,0.8195192552,157.177505383,-8.290444959,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15717,0.0811590014,1.0737043838,157.167486235,-8.2912987239,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15716,0.0304812764,0.6370034722,157.332905559,-8.2912682873,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15715,14.1114873921,19.8408463726,160.789455743,-8.3098859101,Melanesia,SOLOMON ISLANDS,Melanesia,Maana'oba,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15714,0.0384790217,0.766045847,157.498526931,-8.2911900888,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15713,0.9643825876,5.1958934662,156.535639373,-8.3010996613,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15712,0.0657465788,0.9560570465,157.135733114,-8.2926261417,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15711,0.0378385415,0.7563159901,157.170672521,-8.293027293,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15710,0.3556738877,2.9385345561,157.149334281,-8.2942867989,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15709,0.0459049169,0.8092874557,157.185819922,-8.2954260716,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15708,0.3452924163,2.6481857474,157.203814547,-8.299574123,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15707,6.3780643626,18.9694869791,157.385545301,-8.3071780081,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15706,0.0990288898,1.15798262,159.312089747,-8.2979335943,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15705,0.0630334533,1.017764906,157.182694895,-8.2982413426,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15704,0.0125389796,0.4455256251,157.343766169,-8.2983609374,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15703,0.1397352275,1.3891344322,157.331567406,-8.299521275,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15702,0.0639746092,0.9434532701,157.120947403,-8.2990826193,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15701,0.1968878443,1.6945894781,157.339994693,-8.3004330146,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15700,0.03934527,0.7719033642,157.513524173,-8.3005273416,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15699,0.0640058663,0.9466160502,157.144892407,-8.3009419584,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15698,0.0285870091,0.6170124228,157.190437056,-8.3004405317,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15697,0.1125794572,1.4611995635,157.178294852,-8.301857824,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15696,1.6509276181,4.9156723579,157.139515269,-8.3076357827,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15695,0.6425094755,3.0057928931,157.233559243,-8.3060212543,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15694,3.092974442,7.2131208371,160.570889937,-8.3115549303,Melanesia,SOLOMON ISLANDS,Melanesia,Mbathakana/Basakana,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15693,0.0973434347,1.1984330644,157.333850407,-8.3035500027,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15692,0.0382487602,0.7680268001,157.330165468,-8.3028524086,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15691,0.1069349538,1.2083701597,157.123025858,-8.3036850975,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15690,0.0294814253,0.7079937709,157.339985065,-8.304592012,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15689,0.3032222697,2.3854872917,157.198309186,-8.3083307739,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15688,3.1650025691,13.7594201882,157.555830056,-8.3360800713,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15687,0.0299799544,0.6322778931,157.188754752,-8.3070859878,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15686,0.0548696235,0.8866740237,157.330835513,-8.3083718173,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15685,0.1134783985,1.331702002,157.176664639,-8.3087712407,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15684,0.242606112,2.2834160054,157.336422706,-8.310000092,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15683,0.5578523637,2.8864011517,157.165568592,-8.3127603855,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15682,0.1161377629,1.4257873711,159.325434653,-8.3108719109,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15681,2.6027874233,9.634655211,157.339175089,-8.3259266061,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15680,3882.81491195,628.0791767,160.946889393,-8.9235485625,Melanesia,SOLOMON ISLANDS,Melanesia,Malaita,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15679,0.1131924959,1.8694717022,157.490342126,-8.3138571845,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15678,0.0379928267,0.7592263908,157.330654705,-8.3113605383,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15677,0.1023056565,1.3167818362000001,157.339523768,-8.3132162004,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15676,0.1642944785,1.784648384,157.153425928,-8.3159495199,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15675,0.05342617,0.8765815646,157.223309644,-8.3142052069,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15674,0.0298627336,0.7138190843,157.336669322,-8.3171057631,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15673,0.1856056654,1.6660797371,157.330812586,-8.3194727929,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15672,0.0712418002,1.0668993468,157.188807476,-8.319296618,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15671,0.0557101767,0.9489442508,157.184409611,-8.3203666259,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15670,0.1346296702,1.3764042851,157.325657903,-8.3229268775,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15669,0.0467049638,0.816338696,157.302509767,-8.3254445341,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15668,0.2159565893,1.7993873478,157.565557641,-8.3283607522,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15667,0.3597714326,3.044908264,157.1858602,-8.3318877874,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15666,0.1462542421,1.6386568433,160.81712456100001,-8.3291858402,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15665,0.062819103,0.9915289674,160.812897358,-8.3279541942,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15664,0.7331688761,4.4422751438,157.151111492,-8.336020314,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15663,0.0552139933,0.8921173957,157.311690353,-8.3350100775,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15662,1.6061968283,7.5230204909,157.84936684,-8.342066233,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15661,0.856848151,5.9254776088,157.495608393,-8.3383008844,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15660,0.0630206795,0.9387961022,157.839079817,-8.335958945,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15659,0.0461059979,0.8088485619,157.199182231,-8.3354398711,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15658,0.0471027891,0.8140108126,157.264577513,-8.3366876097,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15657,0.0296583318,0.6285405309,157.191230874,-8.3362781568,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15656,0.1045854664,1.3325323184,159.395021358,-8.3386273952,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15655,1.2872298956,6.5002798645,157.371764334,-8.342154013,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15654,5.0316018668,13.9638059999,157.325723478,-8.3539147721,Melanesia,SOLOMON ISLANDS,Melanesia,NA,Solomons (Non Remote Oceania),yes,NA,NA,Solomons (Non Remote Oceania),NA,Solomons (Non Remote Oceania),Solomons (Non Remote Oceania),NA,NA
15653,0.7755353226,3.3471465557,162.864126948,-8.3505271338,Melanesia,SOLOMON ISLANDS,Not_Melanesia,Sikaiana,Sikaiana,yes,sika1261,Sikaiana,Sikaiana,Sikaiana,Sikaiana,Sikaiana,Sikaiana,21
